브랜드,차종,연식,세부모델,category,name,price
토요타,쿠페,2007,기본형,transmission,미션오일 교환 패키지,350000
토요타,쿠페,2007,기본형,filter,실내 에어컨/히터 필터,50000
토요타,쿠페,2007,기본형,battery,배터리 교체 (수입차전용),220000
토요타,쿠페,2007,기본형,inspection,기본 무상 점검 (이벤트),0
토요타,쿠페,2007,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
토요타,쿠페,2007,프리미엄,engine,엔진 플러싱 및 첨가제,80000
토요타,쿠페,2007,프리미엄,brake,앞 브레이크 패드 교환,120000
토요타,쿠페,2007,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
토요타,쿠페,2007,프리미엄,brake,브레이크 오일 1:1 교환,90000
토요타,쿠페,2007,프리미엄,transmission,미션오일 교환 패키지,350000
토요타,쿠페,2007,프리미엄,filter,실내 에어컨/히터 필터,50000
토요타,쿠페,2007,프리미엄,battery,배터리 교체 (수입차전용),220000
토요타,쿠페,2007,프리미엄,inspection,기본 무상 점검 (이벤트),0
토요타,쿠페,2007,스포츠,engine,엔진오일 교환 (기본 합성유),150000
토요타,쿠페,2007,스포츠,engine,엔진 플러싱 및 첨가제,80000
토요타,쿠페,2007,스포츠,brake,앞 브레이크 패드 교환,120000
토요타,쿠페,2007,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
토요타,쿠페,2007,스포츠,brake,브레이크 오일 1:1 교환,90000
토요타,쿠페,2007,스포츠,transmission,미션오일 교환 패키지,350000
토요타,쿠페,2007,스포츠,filter,실내 에어컨/히터 필터,50000
토요타,쿠페,2007,스포츠,battery,배터리 교체 (수입차전용),220000
토요타,쿠페,2007,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2026,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2026,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2026,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2026,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2026,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2026,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2026,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2026,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2026,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2026,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2026,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2026,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2026,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2026,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2026,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2026,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2026,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2026,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2026,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2026,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2026,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2026,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2026,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2026,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2026,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2026,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2026,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2025,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2025,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2025,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2025,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2025,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2025,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2025,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2025,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2025,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2025,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2025,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2025,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2025,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2025,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2025,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2025,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2025,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2025,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2025,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2025,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2025,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2025,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2025,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2025,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2025,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2025,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2025,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2024,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2024,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2024,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2024,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2024,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2024,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2024,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2024,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2024,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2024,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2024,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2024,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2024,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2024,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2024,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2024,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2024,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2024,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2024,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2024,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2024,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2024,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2024,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2024,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2024,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2024,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2024,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2023,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2023,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2023,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2023,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2023,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2023,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2023,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2023,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2023,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2023,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2023,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2023,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2023,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2023,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2023,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2023,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2023,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2023,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2023,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2023,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2023,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2023,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2023,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2023,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2023,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2023,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2023,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2022,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2022,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2022,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2022,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2022,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2022,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2022,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2022,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2022,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2022,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2022,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2022,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2022,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2022,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2022,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2022,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2022,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2022,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2022,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2022,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2022,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2022,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2022,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2022,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2022,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2022,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2022,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2021,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2021,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2021,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2021,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2021,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2021,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2021,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2021,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2021,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2021,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2021,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2021,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2021,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2021,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2021,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2021,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2021,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2021,프리미엄,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2021,스포츠,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2021,스포츠,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2021,스포츠,brake,앞 브레이크 패드 교환,120000
닛산,세단,2021,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2021,스포츠,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2021,스포츠,transmission,미션오일 교환 패키지,350000
닛산,세단,2021,스포츠,filter,실내 에어컨/히터 필터,50000
닛산,세단,2021,스포츠,battery,배터리 교체 (수입차전용),220000
닛산,세단,2021,스포츠,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2020,기본형,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2020,기본형,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2020,기본형,brake,앞 브레이크 패드 교환,120000
닛산,세단,2020,기본형,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2020,기본형,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2020,기본형,transmission,미션오일 교환 패키지,350000
닛산,세단,2020,기본형,filter,실내 에어컨/히터 필터,50000
닛산,세단,2020,기본형,battery,배터리 교체 (수입차전용),220000
닛산,세단,2020,기본형,inspection,기본 무상 점검 (이벤트),0
닛산,세단,2020,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
닛산,세단,2020,프리미엄,engine,엔진 플러싱 및 첨가제,80000
닛산,세단,2020,프리미엄,brake,앞 브레이크 패드 교환,120000
닛산,세단,2020,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
닛산,세단,2020,프리미엄,brake,브레이크 오일 1:1 교환,90000
닛산,세단,2020,프리미엄,transmission,미션오일 교환 패키지,350000
닛산,세단,2020,프리미엄,filter,실내 에어컨/히터 필터,50000
닛산,세단,2020,프리미엄,battery,배터리 교체 (수입차전용),220000
닛산,세단,2020,프리미엄,inspection,기본 무상 점검 (이벤트),0
