id,브랜드,차종,연식,세부모델,category,name,price
24150,마세라티,쿠페,2019,스포츠,brake,앞 브레이크 패드 교환,120000
24151,마세라티,쿠페,2019,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24152,마세라티,쿠페,2019,스포츠,brake,브레이크 오일 1:1 교환,90000
24153,마세라티,쿠페,2019,스포츠,transmission,미션오일 교환 패키지,350000
24154,마세라티,쿠페,2019,스포츠,filter,실내 에어컨/히터 필터,50000
24155,마세라티,쿠페,2019,스포츠,battery,배터리 교체 (수입차전용),220000
24156,마세라티,쿠페,2019,스포츠,inspection,기본 무상 점검 (이벤트),0
24157,마세라티,쿠페,2018,기본형,engine,엔진오일 교환 (기본 합성유),150000
24158,마세라티,쿠페,2018,기본형,engine,엔진 플러싱 및 첨가제,80000
24159,마세라티,쿠페,2018,기본형,brake,앞 브레이크 패드 교환,120000
24160,마세라티,쿠페,2018,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24161,마세라티,쿠페,2018,기본형,brake,브레이크 오일 1:1 교환,90000
24162,마세라티,쿠페,2018,기본형,transmission,미션오일 교환 패키지,350000
24163,마세라티,쿠페,2018,기본형,filter,실내 에어컨/히터 필터,50000
24164,마세라티,쿠페,2018,기본형,battery,배터리 교체 (수입차전용),220000
24165,마세라티,쿠페,2018,기본형,inspection,기본 무상 점검 (이벤트),0
24166,마세라티,쿠페,2018,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24167,마세라티,쿠페,2018,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24168,마세라티,쿠페,2018,프리미엄,brake,앞 브레이크 패드 교환,120000
24169,마세라티,쿠페,2018,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24170,마세라티,쿠페,2018,프리미엄,brake,브레이크 오일 1:1 교환,90000
24171,마세라티,쿠페,2018,프리미엄,transmission,미션오일 교환 패키지,350000
24172,마세라티,쿠페,2018,프리미엄,filter,실내 에어컨/히터 필터,50000
24173,마세라티,쿠페,2018,프리미엄,battery,배터리 교체 (수입차전용),220000
24174,마세라티,쿠페,2018,프리미엄,inspection,기본 무상 점검 (이벤트),0
24175,마세라티,쿠페,2018,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24176,마세라티,쿠페,2018,스포츠,engine,엔진 플러싱 및 첨가제,80000
24177,마세라티,쿠페,2018,스포츠,brake,앞 브레이크 패드 교환,120000
24178,마세라티,쿠페,2018,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24179,마세라티,쿠페,2018,스포츠,brake,브레이크 오일 1:1 교환,90000
24180,마세라티,쿠페,2018,스포츠,transmission,미션오일 교환 패키지,350000
24181,마세라티,쿠페,2018,스포츠,filter,실내 에어컨/히터 필터,50000
24182,마세라티,쿠페,2018,스포츠,battery,배터리 교체 (수입차전용),220000
24183,마세라티,쿠페,2018,스포츠,inspection,기본 무상 점검 (이벤트),0
24184,마세라티,쿠페,2017,기본형,engine,엔진오일 교환 (기본 합성유),150000
24185,마세라티,쿠페,2017,기본형,engine,엔진 플러싱 및 첨가제,80000
24186,마세라티,쿠페,2017,기본형,brake,앞 브레이크 패드 교환,120000
24187,마세라티,쿠페,2017,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24188,마세라티,쿠페,2017,기본형,brake,브레이크 오일 1:1 교환,90000
24189,마세라티,쿠페,2017,기본형,transmission,미션오일 교환 패키지,350000
24190,마세라티,쿠페,2017,기본형,filter,실내 에어컨/히터 필터,50000
24191,마세라티,쿠페,2017,기본형,battery,배터리 교체 (수입차전용),220000
24192,마세라티,쿠페,2017,기본형,inspection,기본 무상 점검 (이벤트),0
24193,마세라티,쿠페,2017,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24194,마세라티,쿠페,2017,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24195,마세라티,쿠페,2017,프리미엄,brake,앞 브레이크 패드 교환,120000
24196,마세라티,쿠페,2017,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24197,마세라티,쿠페,2017,프리미엄,brake,브레이크 오일 1:1 교환,90000
24198,마세라티,쿠페,2017,프리미엄,transmission,미션오일 교환 패키지,350000
24199,마세라티,쿠페,2017,프리미엄,filter,실내 에어컨/히터 필터,50000
24200,마세라티,쿠페,2017,프리미엄,battery,배터리 교체 (수입차전용),220000
24201,마세라티,쿠페,2017,프리미엄,inspection,기본 무상 점검 (이벤트),0
24202,마세라티,쿠페,2017,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24203,마세라티,쿠페,2017,스포츠,engine,엔진 플러싱 및 첨가제,80000
24204,마세라티,쿠페,2017,스포츠,brake,앞 브레이크 패드 교환,120000
24205,마세라티,쿠페,2017,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24206,마세라티,쿠페,2017,스포츠,brake,브레이크 오일 1:1 교환,90000
24207,마세라티,쿠페,2017,스포츠,transmission,미션오일 교환 패키지,350000
24208,마세라티,쿠페,2017,스포츠,filter,실내 에어컨/히터 필터,50000
24209,마세라티,쿠페,2017,스포츠,battery,배터리 교체 (수입차전용),220000
24210,마세라티,쿠페,2017,스포츠,inspection,기본 무상 점검 (이벤트),0
24211,마세라티,쿠페,2016,기본형,engine,엔진오일 교환 (기본 합성유),150000
24212,마세라티,쿠페,2016,기본형,engine,엔진 플러싱 및 첨가제,80000
24213,마세라티,쿠페,2016,기본형,brake,앞 브레이크 패드 교환,120000
24214,마세라티,쿠페,2016,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24215,마세라티,쿠페,2016,기본형,brake,브레이크 오일 1:1 교환,90000
24216,마세라티,쿠페,2016,기본형,transmission,미션오일 교환 패키지,350000
24217,마세라티,쿠페,2016,기본형,filter,실내 에어컨/히터 필터,50000
24218,마세라티,쿠페,2016,기본형,battery,배터리 교체 (수입차전용),220000
24219,마세라티,쿠페,2016,기본형,inspection,기본 무상 점검 (이벤트),0
24220,마세라티,쿠페,2016,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24221,마세라티,쿠페,2016,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24222,마세라티,쿠페,2016,프리미엄,brake,앞 브레이크 패드 교환,120000
24223,마세라티,쿠페,2016,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24224,마세라티,쿠페,2016,프리미엄,brake,브레이크 오일 1:1 교환,90000
24225,마세라티,쿠페,2016,프리미엄,transmission,미션오일 교환 패키지,350000
24226,마세라티,쿠페,2016,프리미엄,filter,실내 에어컨/히터 필터,50000
24227,마세라티,쿠페,2016,프리미엄,battery,배터리 교체 (수입차전용),220000
24228,마세라티,쿠페,2016,프리미엄,inspection,기본 무상 점검 (이벤트),0
24229,마세라티,쿠페,2016,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24230,마세라티,쿠페,2016,스포츠,engine,엔진 플러싱 및 첨가제,80000
24231,마세라티,쿠페,2016,스포츠,brake,앞 브레이크 패드 교환,120000
24232,마세라티,쿠페,2016,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24233,마세라티,쿠페,2016,스포츠,brake,브레이크 오일 1:1 교환,90000
24234,마세라티,쿠페,2016,스포츠,transmission,미션오일 교환 패키지,350000
24235,마세라티,쿠페,2016,스포츠,filter,실내 에어컨/히터 필터,50000
24236,마세라티,쿠페,2016,스포츠,battery,배터리 교체 (수입차전용),220000
24237,마세라티,쿠페,2016,스포츠,inspection,기본 무상 점검 (이벤트),0
24238,마세라티,쿠페,2015,기본형,engine,엔진오일 교환 (기본 합성유),150000
24239,마세라티,쿠페,2015,기본형,engine,엔진 플러싱 및 첨가제,80000
24240,마세라티,쿠페,2015,기본형,brake,앞 브레이크 패드 교환,120000
24241,마세라티,쿠페,2015,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24242,마세라티,쿠페,2015,기본형,brake,브레이크 오일 1:1 교환,90000
24243,마세라티,쿠페,2015,기본형,transmission,미션오일 교환 패키지,350000
24244,마세라티,쿠페,2015,기본형,filter,실내 에어컨/히터 필터,50000
24245,마세라티,쿠페,2015,기본형,battery,배터리 교체 (수입차전용),220000
24246,마세라티,쿠페,2015,기본형,inspection,기본 무상 점검 (이벤트),0
24247,마세라티,쿠페,2015,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24248,마세라티,쿠페,2015,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24249,마세라티,쿠페,2015,프리미엄,brake,앞 브레이크 패드 교환,120000
24250,마세라티,쿠페,2015,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24251,마세라티,쿠페,2015,프리미엄,brake,브레이크 오일 1:1 교환,90000
24252,마세라티,쿠페,2015,프리미엄,transmission,미션오일 교환 패키지,350000
24253,마세라티,쿠페,2015,프리미엄,filter,실내 에어컨/히터 필터,50000
24254,마세라티,쿠페,2015,프리미엄,battery,배터리 교체 (수입차전용),220000
24255,마세라티,쿠페,2015,프리미엄,inspection,기본 무상 점검 (이벤트),0
24256,마세라티,쿠페,2015,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24257,마세라티,쿠페,2015,스포츠,engine,엔진 플러싱 및 첨가제,80000
24258,마세라티,쿠페,2015,스포츠,brake,앞 브레이크 패드 교환,120000
24259,마세라티,쿠페,2015,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24260,마세라티,쿠페,2015,스포츠,brake,브레이크 오일 1:1 교환,90000
24261,마세라티,쿠페,2015,스포츠,transmission,미션오일 교환 패키지,350000
24262,마세라티,쿠페,2015,스포츠,filter,실내 에어컨/히터 필터,50000
24263,마세라티,쿠페,2015,스포츠,battery,배터리 교체 (수입차전용),220000
24264,마세라티,쿠페,2015,스포츠,inspection,기본 무상 점검 (이벤트),0
24265,마세라티,쿠페,2014,기본형,engine,엔진오일 교환 (기본 합성유),150000
24266,마세라티,쿠페,2014,기본형,engine,엔진 플러싱 및 첨가제,80000
24267,마세라티,쿠페,2014,기본형,brake,앞 브레이크 패드 교환,120000
24268,마세라티,쿠페,2014,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24269,마세라티,쿠페,2014,기본형,brake,브레이크 오일 1:1 교환,90000
24270,마세라티,쿠페,2014,기본형,transmission,미션오일 교환 패키지,350000
24271,마세라티,쿠페,2014,기본형,filter,실내 에어컨/히터 필터,50000
24272,마세라티,쿠페,2014,기본형,battery,배터리 교체 (수입차전용),220000
24273,마세라티,쿠페,2014,기본형,inspection,기본 무상 점검 (이벤트),0
24274,마세라티,쿠페,2014,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24275,마세라티,쿠페,2014,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24276,마세라티,쿠페,2014,프리미엄,brake,앞 브레이크 패드 교환,120000
24277,마세라티,쿠페,2014,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24278,마세라티,쿠페,2014,프리미엄,brake,브레이크 오일 1:1 교환,90000
24279,마세라티,쿠페,2014,프리미엄,transmission,미션오일 교환 패키지,350000
24280,마세라티,쿠페,2014,프리미엄,filter,실내 에어컨/히터 필터,50000
24281,마세라티,쿠페,2014,프리미엄,battery,배터리 교체 (수입차전용),220000
24282,마세라티,쿠페,2014,프리미엄,inspection,기본 무상 점검 (이벤트),0
24283,마세라티,쿠페,2014,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24284,마세라티,쿠페,2014,스포츠,engine,엔진 플러싱 및 첨가제,80000
24285,마세라티,쿠페,2014,스포츠,brake,앞 브레이크 패드 교환,120000
24286,마세라티,쿠페,2014,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24287,마세라티,쿠페,2014,스포츠,brake,브레이크 오일 1:1 교환,90000
24288,마세라티,쿠페,2014,스포츠,transmission,미션오일 교환 패키지,350000
24289,마세라티,쿠페,2014,스포츠,filter,실내 에어컨/히터 필터,50000
24290,마세라티,쿠페,2014,스포츠,battery,배터리 교체 (수입차전용),220000
24291,마세라티,쿠페,2014,스포츠,inspection,기본 무상 점검 (이벤트),0
24292,마세라티,쿠페,2013,기본형,engine,엔진오일 교환 (기본 합성유),150000
24293,마세라티,쿠페,2013,기본형,engine,엔진 플러싱 및 첨가제,80000
24294,마세라티,쿠페,2013,기본형,brake,앞 브레이크 패드 교환,120000
24295,마세라티,쿠페,2013,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24296,마세라티,쿠페,2013,기본형,brake,브레이크 오일 1:1 교환,90000
24297,마세라티,쿠페,2013,기본형,transmission,미션오일 교환 패키지,350000
24298,마세라티,쿠페,2013,기본형,filter,실내 에어컨/히터 필터,50000
24299,마세라티,쿠페,2013,기본형,battery,배터리 교체 (수입차전용),220000
24300,마세라티,쿠페,2013,기본형,inspection,기본 무상 점검 (이벤트),0
24301,마세라티,쿠페,2013,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24302,마세라티,쿠페,2013,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24303,마세라티,쿠페,2013,프리미엄,brake,앞 브레이크 패드 교환,120000
24304,마세라티,쿠페,2013,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24305,마세라티,쿠페,2013,프리미엄,brake,브레이크 오일 1:1 교환,90000
24306,마세라티,쿠페,2013,프리미엄,transmission,미션오일 교환 패키지,350000
24307,마세라티,쿠페,2013,프리미엄,filter,실내 에어컨/히터 필터,50000
24308,마세라티,쿠페,2013,프리미엄,battery,배터리 교체 (수입차전용),220000
24309,마세라티,쿠페,2013,프리미엄,inspection,기본 무상 점검 (이벤트),0
24310,마세라티,쿠페,2013,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24311,마세라티,쿠페,2013,스포츠,engine,엔진 플러싱 및 첨가제,80000
24312,마세라티,쿠페,2013,스포츠,brake,앞 브레이크 패드 교환,120000
24313,마세라티,쿠페,2013,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24314,마세라티,쿠페,2013,스포츠,brake,브레이크 오일 1:1 교환,90000
24315,마세라티,쿠페,2013,스포츠,transmission,미션오일 교환 패키지,350000
24316,마세라티,쿠페,2013,스포츠,filter,실내 에어컨/히터 필터,50000
24317,마세라티,쿠페,2013,스포츠,battery,배터리 교체 (수입차전용),220000
24318,마세라티,쿠페,2013,스포츠,inspection,기본 무상 점검 (이벤트),0
24319,마세라티,쿠페,2012,기본형,engine,엔진오일 교환 (기본 합성유),150000
24320,마세라티,쿠페,2012,기본형,engine,엔진 플러싱 및 첨가제,80000
24321,마세라티,쿠페,2012,기본형,brake,앞 브레이크 패드 교환,120000
24322,마세라티,쿠페,2012,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24323,마세라티,쿠페,2012,기본형,brake,브레이크 오일 1:1 교환,90000
24324,마세라티,쿠페,2012,기본형,transmission,미션오일 교환 패키지,350000
